TEXT,FROM_USER,CREATED_AT
RT @JD_PhD: Making apps for what and for whom? Start with the end-user. #lawdi,eltonteb,"Sat, 02 Jun 2012 20:10:42 +0000"
Making apps for what and for whom? Start with the end-user. #lawdi,JD_PhD,"Sat, 02 Jun 2012 20:10:06 +0000"
@Pelagiosproject gets shout out from the eminent @sebhth as giving us a use-case which can be paralleled in many different contexts #lawdi,eltonteb,"Sat, 02 Jun 2012 20:10:04 +0000"
#lawdi I think the concern is we'll grab the fun low-hanging fruit and never get to actually exposing enough RDF that's searchable.,classicslib,"Sat, 02 Jun 2012 20:09:27 +0000"
"Discovery of resources, be transparent about them for users both machine and humans. Documentation must be good. Exemplars needed #lawdi",portableant,"Sat, 02 Jun 2012 20:08:49 +0000"
"RT @eltonteb: @sebhth we don't know what we can do if we can't find it first. So, first up, make your data discoverable #lawdi",tmtn,"Sat, 02 Jun 2012 20:08:49 +0000"
"@sebhth we don't know what we can do if we can't find it first. So, first up, make your data discoverable #lawdi",eltonteb,"Sat, 02 Jun 2012 20:08:29 +0000"
"Fully agee with young @ekansa, start with low hanging yummy fruit. #lawdi Build up.",portableant,"Sat, 02 Jun 2012 20:06:48 +0000"
"@JenServenti Thanks Jen, it was great to have Perry here in person and meet her. #LAWDI",davidamichelson,"Sat, 02 Jun 2012 20:06:19 +0000"
"#lawdi So, David just asked a question that is *exactly* the kind of querying that SPRQL is very good for. Not sure I understand his point.",chrpr,"Sat, 02 Jun 2012 20:05:11 +0000"
RT @eltonteb: @sebhth internal navigation within our own projects is the first step towards linked data #lawdi,ByzCapp,"Sat, 02 Jun 2012 20:03:51 +0000"
expose all data points as stable URIs: good. But what isn't being exposed are the relations between and contexts of the data points #lawdi,eltonteb,"Sat, 02 Jun 2012 20:03:27 +0000"
@sebhth brings it full circle with a plug for optimism #lawdi,JD_PhD,"Sat, 02 Jun 2012 20:01:43 +0000"
"RT @chrpr: Let's just open everything, folks! Openness is part of our dog food, right? Let's make a feast of our own transparency! #lawdi",portableant,"Sat, 02 Jun 2012 20:00:47 +0000"
@sebhth internal navigation within our own projects is the first step towards linked data #lawdi,eltonteb,"Sat, 02 Jun 2012 20:00:39 +0000"
@chrpr So we're eating invisible kibble? #lawdi,JD_PhD,"Sat, 02 Jun 2012 19:59:07 +0000"
#lawdi group agrees Monday we'll make the googledocs from the breakouts public and link from #digiclass wiki (couple of days for cleanup),paregorios,"Sat, 02 Jun 2012 19:59:02 +0000"
"Let's just open everything, folks! Openness is part of our dog food, right? Let's make a feast of our own transparency! #lawdi",chrpr,"Sat, 02 Jun 2012 19:58:19 +0000"
"RT @adreinhard: #LAWDI back in session. Final thing: ""Building a Community of Practice""",eltonteb,"Sat, 02 Jun 2012 19:57:21 +0000"
#lawdi participants just took the decision to open the LAWDI google group to all interested persons,paregorios,"Sat, 02 Jun 2012 19:56:43 +0000"
Excited for #lawdi Building a Community of Practice closing session. Sad for great meeting to end but excited for nurturing all these links!,chrpr,"Sat, 02 Jun 2012 19:56:13 +0000"
"#LAWDI back in session. Final thing: ""Building a Community of Practice""",adreinhard,"Sat, 02 Jun 2012 19:56:01 +0000"
#lawdi last session - building a community of practice,elli_m,"Sat, 02 Jun 2012 19:55:55 +0000"
"#lawdi, for your collaborative resource-building efforts, see the new Foundations cat of NEH's Hum Coll & Ref Res prog http://t.co/ftrTZhyE",JenServenti,"Sat, 02 Jun 2012 19:15:05 +0000"
"Hey #lawdi, hello from another ODHer. I'm enjoying following along with your conversations today. Just useful links in your tweets.",JenServenti,"Sat, 02 Jun 2012 19:13:00 +0000"
"Linking the Ancient World, Herodotus recognized it: We're on the right track. @eltonteb #lawdi",BradHafford,"Sat, 02 Jun 2012 19:09:43 +0000"
@ekansa @Pompeiana79 on the QR code/online data point - check out http://t.co/gIyeTe75 (another shameless #arkdb plug) #lawdi,stueve,"Sat, 02 Jun 2012 19:09:30 +0000"
Linked data = music to Herodotus' ears #lawdi,portableant,"Sat, 02 Jun 2012 19:08:47 +0000"
"ratio of footnote size and main text size a measure of ""proper philology"" by @eltoneb #lawdi ;)",paregorios,"Sat, 02 Jun 2012 19:07:07 +0000"
Twitter api exceeded #lawdi,portableant,"Sat, 02 Jun 2012 19:05:06 +0000"
"@JD_PhD You are the end user. If you can use it, find it useful, chances are others will, too #LAWDI",adreinhard,"Sat, 02 Jun 2012 19:04:18 +0000"
http://t.co/9IsraJSX #LAWDI @eltonteb,adreinhard,"Sat, 02 Jun 2012 19:03:15 +0000"
"#lawdi @eltonteb quick intro to Pelagios, also gapVis. spatial, geographic way in to data.",elli_m,"Sat, 02 Jun 2012 19:03:04 +0000"
#lawdi @eltonteb Ouch. Place Book: http://t.co/8WlqDJMv,ekansa,"Sat, 02 Jun 2012 19:02:59 +0000"
Have we all just been assuming an end-user? Do we need to be explicit about who we're doing all this for? #lawdi,JD_PhD,"Sat, 02 Jun 2012 19:02:34 +0000"
@classicslib The lovable octocat. #lawdi,ryanfb,"Sat, 02 Jun 2012 19:01:54 +0000"
http://t.co/bpUtXEgf @eltonteb #LAWDI,adreinhard,"Sat, 02 Jun 2012 19:01:54 +0000"
Slides used at #lawdi in RS file cabinet http://t.co/9OejSM5D,ResearchSpace,"Sat, 02 Jun 2012 19:01:26 +0000"
Sparta (570685) and Athens (579885) annotated for Pleiades in text #lawdi Explore relations between data and place.,portableant,"Sat, 02 Jun 2012 19:01:21 +0000"
RT @ryanfb: https://t.co/IppNy7lr slides from my #lawdi talk.,portableant,"Sat, 02 Jun 2012 19:00:57 +0000"
#lawdi @eltonteb starting out with @Pelagiosproject then talking about how he got here,ekansa,"Sat, 02 Jun 2012 19:00:53 +0000"
"#lawdi @eltonteb Linking Data, Openly. Also co-runs Classics Confidential http://t.co/e4h3IJSH",elli_m,"Sat, 02 Jun 2012 19:00:26 +0000"
"RT @BradHafford: ""Good data is good scholarship"" @ByzCapp #lawdi",Pompeiana79,"Sat, 02 Jun 2012 18:59:57 +0000"
https://t.co/IppNy7lr slides from my #lawdi talk.,ryanfb,"Sat, 02 Jun 2012 18:59:30 +0000"
"Now on stage is Elton, the man who keeps @leifuss in check, you can find him as @eltonteb - Linked Data, Openly. #lawdi Unwinding his career",portableant,"Sat, 02 Jun 2012 18:59:10 +0000"
@eltonteb goes at last. And the tweeter becomes the tweeted. #lawdi,JD_PhD,"Sat, 02 Jun 2012 18:59:07 +0000"
"As in, #lawdi, #lawdi, the possibilities for linked open data in classics & archaeology are endless. (Rock on, ISAW!)",nowviskie,"Sat, 02 Jun 2012 18:57:11 +0000"
"Enjoying all the tweets from #lawdi: http://t.co/QpI41CbX (made even better by reading the hashtag as the Southern exclamation, ""Lordy!"")",nowviskie,"Sat, 02 Jun 2012 18:55:55 +0000"
"#lawdi Also, re github for data and more, see this talk from code4lib: http://t.co/8v9DthZy (I'm hoping to have video up there soon...)",chrpr,"Sat, 02 Jun 2012 18:55:33 +0000"
"Watching @ryanfb talk about the power of github pages and in front of me, it is being put into practice by @kimtruck #lawdi",portableant,"Sat, 02 Jun 2012 18:52:51 +0000"
RT @chrpr: @ryanfb github_pages++ We're using to manage RDFa mappings between dcterms and schemaorg: http://t.co/EMqc1jcp #lawdi,eltonteb,"Sat, 02 Jun 2012 18:51:10 +0000"
@ryanfb github_pages++ We're using to manage RDFa mappings between dcterms and schemaorg: http://t.co/EMqc1jcp #lawdi,chrpr,"Sat, 02 Jun 2012 18:50:31 +0000"
"Github:pages for serving linked data, interesting #lawdi",ewg118,"Sat, 02 Jun 2012 18:48:54 +0000"
GitHub is *not* a social networking site for British twits #lawdi,adreinhard,"Sat, 02 Jun 2012 18:48:30 +0000"
"RT @adreinhard: “@eltonteb: Ryan Baumann here to give a tool to smash through the barriers - ""rogue linked data"" #lawdi” RYAN SMASH!!!! #lawdihulk",eltonteb,"Sat, 02 Jun 2012 18:48:03 +0000"
"@rybesh the answer: github - no cost, no need to touch a command line #lawdi",eltonteb,"Sat, 02 Jun 2012 18:47:44 +0000"
"“@eltonteb: Ryan Baumann here to give a tool to smash through the barriers - ""rogue linked data"" #lawdi” RYAN SMASH!!!! #lawdihulk",adreinhard,"Sat, 02 Jun 2012 18:46:36 +0000"
This #lawdi workshop gives me hope for all the one person embedded museum technologists out there. So much cool stuff being built. You rock.,portableant,"Sat, 02 Jun 2012 18:46:23 +0000"
#lawdi @ryanfb github is a ... cat-octupus?,classicslib,"Sat, 02 Jun 2012 18:46:10 +0000"
"@ryanfb giving @adreinhard a run for the ""Best talk graphics"" prize at #lawdi",JD_PhD,"Sat, 02 Jun 2012 18:45:57 +0000"
"#lawdi getting around big problems: no time, no money, no tools. Another reference to GitHub",ekansa,"Sat, 02 Jun 2012 18:45:57 +0000"
Rogue Linked Data! Two of my favorite things together. The peanut butter cup of library IT... #lawdi,chrpr,"Sat, 02 Jun 2012 18:45:42 +0000"
"Now up on stage is Ryan Baumann @ryanfb with ""Rogue Linked Data"" - no tools, institutional support, etc Go Github. #lawdi",portableant,"Sat, 02 Jun 2012 18:45:35 +0000"
"RT @BradHafford: ""Good data is good scholarship"" @ByzCapp #lawdi",ewg118,"Sat, 02 Jun 2012 18:45:34 +0000"
"Ryan Baumann here to give a tool to smash through the barriers - ""rogue linked data"" #lawdi",eltonteb,"Sat, 02 Jun 2012 18:45:26 +0000"
Next up @ryanfb at #LAWDI on Rogue Linked Data,hcayless,"Sat, 02 Jun 2012 18:45:12 +0000"
"RT @portableant: Contribute your flickr images to Pleiades and the AWIB, machine tag them and get on board #lawdi http://t.co/6T7tHcM0",eltonteb,"Sat, 02 Jun 2012 18:43:42 +0000"
"Contribute your flickr images to Pleiades and the AWIB, machine tag them and get on board #lawdi http://t.co/6T7tHcM0",portableant,"Sat, 02 Jun 2012 18:43:00 +0000"
RT @rogueclassicist: first link to pleiades in a post to the pergamum page ... #lawdi,sgillies,"Sat, 02 Jun 2012 18:42:31 +0000"
"@ByzCapp #LAWDI ""Think small"" make participation easier to do!",ekansa,"Sat, 02 Jun 2012 18:42:21 +0000"
Alice is working on the serendipity principle for her online presence for @byzcapp Hopes that one day there might be a Capp app. #lawdi,portableant,"Sat, 02 Jun 2012 18:41:16 +0000"
"""Good data is good scholarship"" @ByzCapp #lawdi",BradHafford,"Sat, 02 Jun 2012 18:41:04 +0000"
"@ByzCapp #LAWDI ""Good design (and good data) is good business"" Amen.",adreinhard,"Sat, 02 Jun 2012 18:39:53 +0000"
"#lawdi @ByzCapp operating under the assumption that ""if I build it they will come"" #pathofmanygoodmatureresourcestoday",paregorios,"Sat, 02 Jun 2012 18:39:41 +0000"
"I've been in archaeology and computers a long time, but still have many of the issues @ByzCapp has. #lawdi",BradHafford,"Sat, 02 Jun 2012 18:39:40 +0000"
RT @paregorios: #lawdi hoping we can get @ByzCapp and friends to use pleiades machine tags in their Flickr group http://t.co/2qc0J6ye #adfines,portableant,"Sat, 02 Jun 2012 18:39:16 +0000"
@ByzCapp #LAWDI see @kalvesmaki http://t.co/0qUiZJm3 for a way to go from Zotero to online,davidamichelson,"Sat, 02 Jun 2012 18:38:53 +0000"
#lawdi hoping we can get @ByzCapp and friends to use pleiades machine tags in their Flickr group http://t.co/2qc0J6ye #adfines,paregorios,"Sat, 02 Jun 2012 18:38:46 +0000"
"@ByzCapp Therefore constructed site without need for permissions, e.g. using crowdsourcing #lawdi",eltonteb,"Sat, 02 Jun 2012 18:37:59 +0000"
"#lawdi @byzcapp noting cultural property concerns, who owns representations of ""national heritage""? Images versus textual content.",ekansa,"Sat, 02 Jun 2012 18:37:14 +0000"
Image permissions a serious barrier to @ByzCapp 's research. Turkish permissions similar to Greece's: Byzantine and restrictive #LAWDI,adreinhard,"Sat, 02 Jun 2012 18:37:10 +0000"
RT @davidamichelson: @byzcapp #LAWDI Major kudos to a brave PhD student for showing fabulous research while still in process,portableant,"Sat, 02 Jun 2012 18:37:03 +0000"
@ByzCapp problems as an art historian regarding rights to publishing images etc #lawdi,eltonteb,"Sat, 02 Jun 2012 18:36:35 +0000"
@byzcapp #LAWDI Major kudos to a brave PhD student for showing fabulous research while still in process,davidamichelson,"Sat, 02 Jun 2012 18:35:32 +0000"
"@ByzCapp admits to a common ""flaw"": self-taught digital-humanism skilz. #lawdi",JD_PhD,"Sat, 02 Jun 2012 18:35:28 +0000"
"#lawdi @byzcapp linked data learning all the technie stuff by herself. Room chimes in ""we started that way!""",ekansa,"Sat, 02 Jun 2012 18:35:08 +0000"
Oooh. Ancient world documentation projects as less commercial travel guides. What a great concept! #lawdi,chrpr,"Sat, 02 Jun 2012 18:34:35 +0000"
RT @elli_m: #lawdi @byzcapp relating LOD to medieval Thing theory - objects with agency. LOD similarly has own agency out on the web,portableant,"Sat, 02 Jun 2012 18:33:31 +0000"
Alice Lynn McMichael on Documenting Cappadocia http://t.co/CCtJwex1 #lawdi - problems with accessing good info,eltonteb,"Sat, 02 Jun 2012 18:33:25 +0000"
#lawdi @byzcapp relating LOD to medieval Thing theory - objects with agency. LOD similarly has own agency out on the web,elli_m,"Sat, 02 Jun 2012 18:33:04 +0000"
"@ewg118 @davidamichelson SNAC is prosopography? I think I'm starting to understand what prosophgraphy is! Now, to learn to pronounce. #lawdi",chrpr,"Sat, 02 Jun 2012 18:32:38 +0000"
"""Linked data has a life of its own"" - @byzcapp #lawdi Linked data gives us wings, it is data on red bull :)",portableant,"Sat, 02 Jun 2012 18:32:25 +0000"
http://t.co/ENPFkWAV @ByzCapp #LAWDI,adreinhard,"Sat, 02 Jun 2012 18:31:39 +0000"
Now on stage Alice Lynn McMichael from CUNY on documenting Cappadocia. She's on @byzcapp and is abstracting her research to LOD. #lawdi,portableant,"Sat, 02 Jun 2012 18:31:07 +0000"
"#lawdi Alice McMichael Cuny Graduate Center ""Documenting Cappadocia""",elli_m,"Sat, 02 Jun 2012 18:30:50 +0000"
Brief old-school Mac vs PC squabble breaks out. #lawdi,JD_PhD,"Sat, 02 Jun 2012 18:30:19 +0000"
Time for a Cappa with @ByzCapp -- Alice Lynn McMichael on Documenting Cappadocia #LAWDI,adreinhard,"Sat, 02 Jun 2012 18:30:16 +0000"
"@davidamichelson check out SNAC as a prosopography example, uses EAC-CPF. http://t.co/Fee7cwJj #lawdi",ewg118,"Sat, 02 Jun 2012 18:29:41 +0000"
I have learnt well from Terhi and Steve. Gub gub means stands #lawdi,portableant,"Sat, 02 Jun 2012 18:28:57 +0000"
Definitely working on an elevated plane here. The enthusiasm in the room is palpable! #lawdi,JD_PhD,"Sat, 02 Jun 2012 18:28:34 +0000"
"RT @elli_m: #lawdi @davidamichelson ""how do we mark up our prosopography, especially for persons of varying reality?""",tmtn,"Sat, 02 Jun 2012 18:27:47 +0000"
@JD_PhD see also http://t.co/aW3yCZJv #lawdi,ISAWLibrary,"Sat, 02 Jun 2012 18:27:41 +0000"
"@davidamichelson 's work with VIAF i18n & specialized domain conribution is great stuff. More of this, please! #lawdi",chrpr,"Sat, 02 Jun 2012 18:27:23 +0000"
VIAF McCarthyism? VIAF wants names! @davidamichelson #LAWDI,adreinhard,"Sat, 02 Jun 2012 18:26:53 +0000"
"#lawdi @davidamichelson ""how do we mark up our prosopography, especially for persons of varying reality?""",elli_m,"Sat, 02 Jun 2012 18:26:45 +0000"
@kimtruck @davidamichelson gub gub #lawdi,JD_PhD,"Sat, 02 Jun 2012 18:26:44 +0000"
@davidamichelson says we should all name names #lawdi,JD_PhD,"Sat, 02 Jun 2012 18:26:22 +0000"
#lawdi award for the most adorable presentation goes to @davidamichelson http://t.co/iGYLwzNI - first time i heard the whole room coo,kimtruck,"Sat, 02 Jun 2012 18:26:04 +0000"
#lawdi @davidamichelson working with VIAF to add Syriac names,elli_m,"Sat, 02 Jun 2012 18:25:53 +0000"
@davidamichelson Bibliography parser FTW! #lawdi,adreinhard,"Sat, 02 Jun 2012 18:24:09 +0000"
#lawdi @davidamichelson Talking about semantic media wiki for Syria research (http://t.co/Pw9RDUCn),ekansa,"Sat, 02 Jun 2012 18:23:55 +0000"
@manusporny Thanks for the http://t.co/yVIUT0OL reference. Defintely something I need to look at more. #lawdi,chrpr,"Sat, 02 Jun 2012 18:23:22 +0000"
@portableant I love you guys (but still not installing Flash). See also my #DrewU colleagues' ODH project http://t.co/PsJKgPpp #lawdi,JD_PhD,"Sat, 02 Jun 2012 18:23:11 +0000"
@KarenS_Y gets a shoutout from @davidamichelson re: OCLC's help with & interest in Syriac Reference Portal. #lawdi,chrpr,"Sat, 02 Jun 2012 18:20:31 +0000"
"""Thanks to Python... "" --@davidamichelson, who is turning Syriac studies into a linked data community http://t.co/D4w2WqaB #lawdi",sgillies,"Sat, 02 Jun 2012 18:20:00 +0000"
RT @JD_PhD: Islamic Manuscripts Catalogue Online http://t.co/AoFBhgpi #lawdi,eltonteb,"Sat, 02 Jun 2012 18:19:59 +0000"
"#lawdi @davidamichelson SRP: Syriac Encyclopedia in Semantic Media Wiki, DB of saints, mss catalog in TEI, Author lists in VIAF",elli_m,"Sat, 02 Jun 2012 18:19:34 +0000"
@JD_PhD like this? http://t.co/5oaBRnnk #lawdi http://t.co/N1kiY2wd,portableant,"Sat, 02 Jun 2012 18:19:27 +0000"
Islamic Manuscripts Catalogue Online http://t.co/AoFBhgpi #lawdi,JD_PhD,"Sat, 02 Jun 2012 18:19:07 +0000"
@portableant @JD_PhD @chrpr S3+GitHub approach in action for a toy project: http://t.co/6RI2zftL = https://t.co/SFbm14sD #lawdi,ryanfb,"Sat, 02 Jun 2012 18:19:04 +0000"
RT @adreinhard: @davidamichelson #lawdi http://t.co/JX7Qnjcc,eltonteb,"Sat, 02 Jun 2012 18:17:55 +0000"
@davidamichelson #lawdi http://t.co/JX7Qnjcc,adreinhard,"Sat, 02 Jun 2012 18:17:35 +0000"
"After @Pompeiana79's talk, I'm wondering about linking geodata to photos...or even parts of photos. #lawdi",JD_PhD,"Sat, 02 Jun 2012 18:17:19 +0000"
#lawdi @davidamichelson Syriac Reference Portal http://t.co/LLC9R74B,elli_m,"Sat, 02 Jun 2012 18:17:07 +0000"
Open Syriac dissertations (34): http://t.co/iidHqJF1 #lawdi,ISAWLibrary,"Sat, 02 Jun 2012 18:16:51 +0000"
